,feature_id,contained
5447,0x32fc19fde85d3dab:0x56b682d926100ff2,False
5448,0x32fc1ec54ca1fe4d:0x214fb13c3bc4d2d4,False
5449,0x32fc2485c223d6bd:0x38f2b613f58a3737,False
5450,0x32fc2c78656b01dd:0xee432ede640bcdad,False
5451,0x32fc6f84da67f3cf:0xa55b2cc3cfd3c071,False
5452,0x32fdb96ed9a28fed:0x8d256cb43302e1b9,False
5453,0x32fdcbee36f164cd:0x860471a282216e7d,False
5454,0x32fdd0ef385dca61:0x61295a6e0c2cdc41,False
5455,0x32fddd895cd6ee0b:0xa6c9cf8b984a6068,False
5456,0x32fdee0fc76dc3d3:0x4ef50cbd846b6859,False
5457,0x32fdfcf24a7e7799:0x12e8da7ad9561a1e,False
5458,0x32fe276b88867fe7:0xcda77e59ab7728e9,False
5459,0x32fe8a74fe840a41:0x4e973e8f294b6762,False
5460,0x32fe995b66b160c9:0x91c5b14fed1310cb,False
5461,0x32fea5c76c567cf3:0xe3ff75b7f678049,False
5462,0x32fea891dcffaa8b:0xdba5a51f63112cd,False
5463,0x32feb8dde79dd143:0x21f20d08e543927f,False
5464,0x32febda3879119e1:0xb14bb047ceba8876,False
5465,0x32fee4f56840c151:0xe28824c1a610b3da,False
5466,0x32fef9331f080eb7:0x5c6b3a6f866f1cd0,False
5467,0x32ff0ee6d90b36b9:0xdd60856e05b2cb92,False
5468,0x32ff197dcc3e6a41:0xfd73c3a172dc74bc,False
5469,0x32ff264d30db0833:0x495427218967f28f,False
5470,0x32ff30601b685ad7:0x8eb5f368f8380c44,False
5471,0x32ff32f0f886e5d9:0xcdfd55921c872f05,False
5472,0x32ff332277b25e65:0x1a4d159409bbf37e,False
5473,0x32ff35b1b5049b41:0xa3fa4d536ebe3124,False
5474,0x32ff3b704e4bbbd7:0x85119da0f1a26a5c,False
5475,0x32ff44e71e97fac7:0x904a1978215a63b3,False
5476,0x32ff4642a33f1961:0x771a382ce5fb8e92,False
5477,0x32ff4fb3a68ee5c1:0x20be2f56a9c3449f,False
5478,0x32ff7730ea139e61:0xec79dcb0f9f37d16,False
5479,0x32ff8a79d6bd3555:0xc3f03325b1474eb9,False
5480,0x32ff99f7df9b05e1:0x8aafb4f93f3fc1d3,False
5481,0x32ff9bc96e7f6f71:0x622fbec72a0a6926,False
5482,0x32ffa38f5c0e317b:0xbc382a6d6ae043bb,False
5483,0x32ffaa3c80076249:0x8b74c99e7f1b1657,False
5484,0x32ffb67a439b3a4d:0x36a4eebf3d95e237,False
5485,0x32ffbdf96b5b152f:0x5e8c1fd5cfef053e,False
5486,0x32ffc6a5e7c38d39:0x2613c3f0989f7cf4,False
5487,0x32ffd811d79177eb:0xdd8f7109ae4f3967,False
5488,0x32ffe1cf2948ff3b:0x4d4873fe87748085,False
5489,0x32ffe449a4f9fd8b:0x5775f0f9ac7eb39f,False
5490,0x32ffeea05eabb99f:0x89035a2778764716,False
5491,0x32ffef33c6908649:0x46e6034692c15dcb,False
5492,0x32fff2d9810e9e81:0x2edcd5b84a6de2a2,False
5493,0x32fff60f62c4a393:0x3547d0d2a8be2968,False
5494,0x33002eed04931977:0x4421e6072d5a16ae,False
5495,0x3300356ef607febf:0xd235a63de1a2aa0d,False
5496,0x33003a91d8568b3d:0x6df28d4aecf0a84a,False
5497,0x33003e4628d983e3:0x3c5f7eb1d742b1b3,False
5498,0x3300655e1266df27:0xd001fb3b01275f21,False
5499,0x3300a83c104d3327:0xabaa373e4125ba2c,False
5500,0x330115aeb360a4a7:0xbfaf97cc682109a1,False
5501,0x330142cf6dbf2f55:0x68848d44811f2d9b,False
5502,0x33017371a790d0e9:0xda91c53742e0e6fb,False
5503,0x330175f3290042b7:0x2d92c9a36eca5154,False
5504,0x3301912d2d476659:0x7a22262b9e814bfe,False
5505,0x3301a02aa7f1ca31:0x4235847c0dfd4c5d,False
5506,0x3301bd38a21841c7:0x1de7a689befb92d1,False
5507,0x3301be7520a26c5b:0x6188552ed60fb4d9,False
5508,0x3301c7ed03cf6249:0xd09f15c60e5d227c,False
5509,0x3301c9c0338215ab:0x1ec3c451b65fb9d9,False
5510,0x3301ca16c67ed4fb:0xcdee7f8cf85c6c2,False
5511,0x3301e998b1704fcf:0x85e95810384ea2d6,False
5512,0x3301ef74da0f89ef:0x973641e599c33892,False
5513,0x3301f0f5e4fa879b:0x8b84dc3de68e91c9,False
5514,0x3301ffc0394ee6fd:0x42ddb884c93564db,False
5515,0x330207fba625cee5:0x2e503116ae9d1a60,False
5516,0x33021f46677d73e1:0x273b2ed2fa79ad06,False
5517,0x33023845cf67c87d:0x211a42d261c372cb,False
5518,0x330711db96aa79ff:0xc658142f36148f6c,False
5519,0x3307121b834ad7cf:0xfed91a7b983251eb,False
5520,0x33071951db710eb9:0x17cb63695d90b414,False
5521,0x33073b79dd87eccb:0xaadf50ae401de1c2,False
5522,0x3307479105f890c9:0xd714e890a556846f,False
5523,0x33076a173d66980f:0xf2e8bd904253d722,False
5524,0x33076bea6b4811f1:0x343065e793f56d53,False
5525,0x33076e92da77cfd7:0x2945b1c797251bc2,False
5526,0x33079910f85e5b5b:0x67ba23baf10004d2,False
5527,0x3307a4c8f699e489:0x5cd2bd768a3da761,False
5528,0x3307c25acff26a07:0xad8c445656e409eb,False
5529,0x3307c5a4e0547f95:0x2f32ee2c0b5a6855,False
5530,0x3307d866894e412b:0xc082c3e9eed24333,False
5531,0x3307d9825e1d413b:0x1cb6c4be387500c9,False
5532,0x3307e1fc5bd98c33:0x1f7c62178bd16fae,False
5533,0x3307e78652cf4a37:0x8b99d5fc5500e840,False
5534,0x3307ecf047476731:0x8487a27b1f9f2aa8,False
5535,0x3307f730e0176ac1:0x913bc7c66a44f9a6,False
5536,0x3307fee14615409b:0x476ed7b1336b5fb8,False
5537,0x330800d13626eccf:0x7cb1dd7b9dd6de4b,False
5538,0x33080ab9ad9f2103:0xfa6ee73b5c8c5409,False
5539,0x33080e7accef4379:0x59aeb64fdae6fcee,False
5540,0x33080f5e2b83b7af:0xbdbe501f1daa83ec,False
5541,0x330860d81c8d309f:0x9fb591877375ff5,False
5542,0x330869aff9f7da47:0x1debdaa2c31b9caf,False
5543,0x33087727ff2f99dd:0xc3fb64480f0c8751,False
5544,0x3308fb6952074efb:0x947353ec7edad197,False
5545,0x33090db0f6185135:0x5b270658bdd4797e,False
5546,0x330985f812793781:0xa3b061394edb5057,False
5547,0x33098778cef1dd5f:0xfb1e077da41538ac,False
5548,0x3309a942e90667c5:0x264ee3182449acbc,False
5549,0x3309b8156e3d0d79:0xcac99bf0142cd593,False
5550,0x3309c054011fde71:0x9b48d4cc192ab642,False
5551,0x3309d955085f8033:0x6f3058bea75d4605,False
5552,0x3309db112af96b2f:0xa85610b0024cd017,False
5553,0x3309f66432aba593:0x581f2c711a27c9d5,False
5554,0x3309fe3d88c7adcf:0x292e22aeb1e7ef22,False
5555,0x330a0253a2a804ed:0x3ceaa211fc647061,False
5556,0x330a21b7e31935f3:0x7b751fd74e7b80f3,False
5557,0x330a2de1358af81d:0x88809f05717d7495,False
5558,0x33852e521acbbd93:0x829e9d445743ab15,False
5559,0x3385434aed5d3031:0xd67eb3b15742a4b7,False
5560,0x338544e8680e899d:0x1bab2f3b0f3e42e5,False
5561,0x3385493a4ff3b3bd:0xd008b42e320a877e,False
5562,0x338550b4af53ed0d:0x6e49ab08df5b63eb,False
5563,0x33855174b3769249:0x96264a3b53b3af6f,False
5564,0x338556517f7e3339:0xa890f1b3a01b1869,False
5565,0x338557c4d1a705db:0x7901563b8df9c694,False
5566,0x33855ab6bfeb982f:0x8811828364187573,False
5567,0x33855bebf90bd117:0x287a48a920b88d81,False
5568,0x338564f7243e7569:0xe7fd0c54e6781d34,False
5569,0x338569791cc368a7:0x936b3794b0b59d1e,False
5570,0x338569edf17cbf2d:0x31db95e20b6b1064,False
5571,0x33857828d57314bf:0xa37aa2771dad8c8,False
5572,0x338579081ff653ed:0xa559fe09321ebe6,False
5573,0x338581155deeab23:0xdc11e7f3d455b2d3,False
5574,0x3385842b52fcfde3:0x7cc3ed9c883c90cc,False
5575,0x338587b2bd49f6cd:0x496df5d3b07db29d,False
5576,0x33858c192d17ef91:0xb7ede91f09c6aaff,False
5577,0x3385bd8a9d45d815:0x2ab9306f8269d920,False
5578,0x3385d9ec64a74eff:0x78c4e5cb3b0f2eb2,False
5579,0x3385f3547294d5db:0x26db10dd2cdf781d,False
5580,0x3385f5bf5d335c79:0x2f7a184adb69f709,False
5581,0x3385f88e230d6391:0x3d494c538b000653,False
5582,0x3386006802e83027:0x4402d5487dcb8215,False
5583,0x338603d1e9d9b7cf:0x92bdab4bac66ddc0,False
5584,0x33860f77564eca01:0x79e00aed7650978,False
5585,0x33865d9fbb6090ff:0x582287daf52c46fd,False
5586,0x338672cb198139f5:0x3fe9c9c3b9026523,False
5587,0x3388ab50c37f95d1:0x6f14da23ca0372cf,False
5588,0x3388af695db6530f:0x260ee76ff8a353e4,False
5589,0x3388b967d93570f7:0x53d708dcb8002930,False
5590,0x3388baa4df2c60a3:0x77a2c38f4284a92,False
5591,0x3388dd4ec1c675db:0x370a944ab21271b4,False
5592,0x338e19ee2e7469cd:0x407b3a871eb1107,False
5593,0x338e1e89cf5f5add:0x64568a6d88d283aa,False
5594,0x338e1eb0035388a7:0x35abf27df104cdcf,False
5595,0x338e29fd7efa9f03:0x59a4c984f3232eaf,False
5596,0x338e5bf1b6dbd25f:0x59f6baa72db6a0a5,False
5597,0x338e622570881caf:0x82cb23cb05953b1c,False
5598,0x338e6475e0775ec7:0xc5e9c8d7df323d0a,False
5599,0x338e65c0ba4cd2b3:0xf6aa01ffb1c1dee9,False
5600,0x338e6a2415dc49f3:0x690d3e84a21fe020,False
5601,0x338e6b2b168c59f9:0x18f00f2f72f7ffc8,False
5602,0x338e6f821753bae5:0x20035e6de330b125,False
5603,0x338e8a0e7e99e669:0xe2886ef193401494,False
5604,0x338e8bf34251cddd:0xb02551261e2d3b10,False
5605,0x338e8dea2055469f:0x56ec4999c9dce0bb,False
5606,0x338e93ac7113272f:0xd4cb2c6ade47124f,False
5607,0x338ebff14b36eee9:0xad6ce14b928f0523,False
5608,0x338ec047b18eab5f:0x1b8a51fac968a561,False
5609,0x338ec4712b517859:0xfe41006e9c65e4ff,False
5610,0x338ec620c9b943f5:0xa50abd1e3c08024d,False
5611,0x338ec6c1a6359643:0xadfb7fcf2c31eb90,False
5612,0x338ec931325c4cb3:0x40568e0598545458,False
5613,0x338ecb7cc5a05575:0x650dd58af3f55a09,False
5614,0x338ed3449b5691c1:0x59cc3ebe2e29da63,False
5615,0x338edc9060459ac9:0x7cc65c62073ba77b,False
5616,0x338f57493ab7caa9:0x2470064ac2f2f76e,False
5617,0x338f5c4ce0959c83:0xff1785f4289330e,False
5618,0x338f640416fe2467:0x71ef67b1d5cb2f5,False
5619,0x338f6d2d68ade539:0x7f8358044c92509f,False
5620,0x338f77d205d5b1dd:0xe457f2b6d20048c7,False
5621,0x338f7b3082eaa8ed:0x41391d27d628f460,False
5622,0x338f99c3d1c5399b:0xc919e747c62ce9f4,False
5623,0x338feb2384ea67fd:0xed668125ec3e9e38,False
5624,0x338ff5451b8e7749:0x6233e0b13260ef42,False
5625,0x338ff5fe9f269525:0x6c9d030ce38c4321,False
5626,0x338ff7e0f35efde3:0x261a4be258035398,False
5627,0x338ffc842fbbaecd:0x7e44a81e8c82b49e,False
5628,0x338fffab5094c99f:0xc872e05005f4aeb7,False
5629,0x3390022fbecdd569:0xc8485f041245e533,False
5630,0x339006216358e9d1:0x31886ec49009c752,False
5631,0x339007671908f0db:0x5a189d3ff82029c7,False
5632,0x33900d323ee250ed:0x3b6a79d1a9970baa,False
5633,0x33900fefc1fc1b49:0x58d62e120ee2ba41,False
5634,0x33903c54c180177f:0x37fcdafa3d0c6b22,False
5635,0x33903fd2e68bb19b:0x913a7bb3e908a763,False
5636,0x33904139e34a8219:0xff7045023fee64f8,False
5637,0x339044168316ed47:0x6984d3194e8cb833,False
5638,0x339057b2e4eafad1:0xdc061722fb36ca62,False
5639,0x33905af1f9db02e3:0x40de8994e9f76cbf,False
5640,0x3390664e7bc5f387:0xe3d129f0d6920d2c,False
5641,0x339073d6fc442ffd:0xfc018e9fd827bcc6,False
5642,0x33907577c0d8ee6b:0x6c5933fad585d01,False
5643,0x3390a6e57ad63b93:0xfdcc58eeef49b975,False
5644,0x3390ade5edd6a4bf:0x76cdcd3b6eb444b7,False
5645,0x3390bc7b5e597381:0xc7eeb00aa659f143,False
5646,0x3390c40ee2c5e955:0x5f55b6a1e39cfaea,False
5647,0x3390cc5f350cc3cd:0x41da90a69e1cfd05,False
5648,0x3390ce4a09e680ff:0x139333524dfba2d9,False
5649,0x3390d2c990fdddcf:0xe69ba5b506e6976a,False
5650,0x3390d3884af90929:0x2fced165bddc514,False
5651,0x3390d606a70b853d:0xd617eb36132a8921,False
5652,0x3390da201cda9625:0xb7ce56b4d6e67476,False
5653,0x3390df56e3f4f825:0x234254c92e58cb32,False
5654,0x3390e7c84a457657:0x3497d18fd0299382,False
5655,0x3390f441969d2075:0xcf453a152d2bb5eb,False
5656,0x33910af4b5f67b07:0x6c34b4614fc7485f,False
5657,0x339110f8182a9a7d:0x3bea3ad4508dbb3a,False
5658,0x339112a3499cf2dd:0x306e6fe967e98514,False
5659,0x3391146b20bfdeeb:0x625b825f4948ea8b,False
5660,0x339115259c9005b3:0x853a00bb3dbd8bba,False
5661,0x3391162824112269:0x8f5a1b177d3d20aa,False
5662,0x3391194e430363f5:0x41de09517c29cdcc,False
5663,0x339119b206db3947:0x9e1a201124b04f41,False
5664,0x33911bd26c8db571:0xbc45d62bd74fb41a,False
5665,0x33911f4ee88b2efb:0xf7725e0fb4bb221a,False
5666,0x339121089b3c23b9:0x5562ce7a6ed2fc96,False
5667,0x33912abde3953fc1:0x747d89f6e212f2e9,False
5668,0x33912d1ff3eb013d:0x2d8b15b5ebe80d58,False
5669,0x339131011c1723ad:0x9d5291a6659dff21,False
5670,0x339136090f3b3daf:0xe032fff71dcabd12,False
5671,0x3391391a2128460b:0x217c306a3c06368c,False
5672,0x33913973bbd4e029:0x67593597d7872c91,False
5673,0x33913b48a3901f2d:0xc0eea2339bc00c95,False
5674,0x33913d4ecc7d69ef:0x820fadbab1e7d088,False
5675,0x33913fb28b8acf8f:0x432ead83f669f54f,False
5676,0x33914186551f974b:0x5efd42f81605fa44,False
5677,0x33914324ade1289b:0x1f68e8242f3ffde6,False
5678,0x33914692cd438599:0x531f11d24cb9da05,False
5679,0x339147fe3ae784a3:0x913fa62f8e056a59,False
5680,0x33914948ef0d464d:0x4fad91a6587de5f9,False
5681,0x3391499417cc06e7:0xa622299cfeef65b1,False
5682,0x33914f71f5941b19:0xe9b7e1f33be1dff4,False
5683,0x339151252faae711:0x26d72af47026447d,False
5684,0x339151dadf4e07f3:0xf4512834b64d1907,False
5685,0x339153d33b8735ad:0x3fe86b39efb69650,False
5686,0x3391592d25d19f65:0x1a6537792656470,False
5687,0x33915ae1acb4488b:0xde72f681ae396c15,False
5688,0x33915c50b642ebcd:0xbb326157f1d7230d,False
5689,0x33915d56ad32b305:0x1b74411960f5054a,False
5690,0x33915e5fe25ac4ad:0xdf7c5074eef5f9a8,False
5691,0x3391697dc6c9a8c7:0x7f0184e16c25b2df,False
5692,0x339169ba84015665:0xb8448085826e2726,False
5693,0x33916a0a19820b0d:0xf36309f55f2f1351,False
5694,0x33916af1a2ac01ff:0xead437bc98ae5015,False
5695,0x33916cb5f40f6be3:0xeabbbddf910cf96c,False
5696,0x33916ed0616a4c8d:0x3374058566e07825,False
5697,0x3391711b004965cd:0x34c1e9f8767be9eb,False
5698,0x339173bf6d136671:0x323a3888123bf379,False
5699,0x3391760d89891a0f:0x41fe15af50182352,False
5700,0x339177766de14b31:0x87d0091a84653fc4,False
5701,0x339185237a4c4e1f:0xe494007c38de8ca5,False
5702,0x33918d81f654ce1d:0x212561683a40ebb4,False
5703,0x33918e4a2b02230f:0xea8944fd6a78dd1b,False
5704,0x3391908e000c1f67:0x51804123fa9736af,False
5705,0x33919d4c482c370d:0xd0a67fab1769f952,False
5706,0x3391a16879def13f:0x8edef534be3a75c0,False
5707,0x3391a3aef768cde3:0x58d076983f455a79,False
5708,0x3391a7b1d0552ae9:0xb4ff01d95f1277f1,False
5709,0x3391beeacea4804b:0x70049a733cf9916b,False
5710,0x3391cc36e1e3ae43:0x382fa56734fbef49,False
5711,0x3391d19db9e29aad:0x55bae89bf1f5fc96,False
5712,0x3391d501c7ec717d:0x3838879bbd8b9812,False
5713,0x3391d800b6607733:0x3ec55e9d5d12f103,False
5714,0x3391e5dd76d8242f:0xe8b442469a7c074c,False
5715,0x3391e6ae5d84be67:0x4513bba598bb7bc3,False
5716,0x3391ed51813b1759:0x7292eea3c59c6bde,False
5717,0x3391eeefafe02457:0xfbf45bd5cf234776,False
5718,0x3391ef97bd8dd715:0x8e649dbcbc2b0e1b,False
5719,0x3393c141159887cd:0xf901cd1bdf1ae92d,False
5720,0x3393cfe16ac56491:0xf40c4d084067d1c9,False
5721,0x3393dccf6d009e91:0xd49a89904cd7374e,False
5722,0x3393e66ef4198d3d:0xcdbeaf3840308deb,False
5723,0x3393e75bf7b562f9:0x943e81ec4de08081,False
5724,0x3393ea8024b1e575:0x59628e97fe35e9c1,False
5725,0x33940809f4f0d83d:0x9312a9ec8458f972,False
5726,0x33940f25307fc45f:0xa385b73d8fa2fa92,False
5727,0x339410951082da39:0x1e10c0a532968401,False
5728,0x339418e61afa396f:0xf0ebdc890f116f27,False
5729,0x339424b9cbc0412d:0xf00bca611e82baf1,False
5730,0x339425ba780ab569:0x5638da93ca989615,False
5731,0x3394299f173f92eb:0x3a664052e01dccdd,False
5732,0x3395d46cfb8ce33d:0x3e026691635b4f7b,False
5733,0x3395d6016f5d4749:0x5149c8529a73342,False
5734,0x33961121566ed1b3:0xc6d054dd92d99a1,False
5735,0x33961583753e00a9:0x36e65adc9d06e39a,False
5736,0x339618d5aaed394f:0xd6c48bc8fc7d0f4a,False
5737,0x33962a4a90f450f5:0x74e2ecb55e8b5f8c,False
5738,0x33962acd4cf92c7d:0xc07937d0e7fb9b5d,False
5739,0x33962cfb01290cc9:0x64968b6b014208a3,False
5740,0x33962d3f26bd90ab:0xc2369a480f5201d3,False
5741,0x33963c40f1eaad41:0xf84fb3fd16d8589c,False
5742,0x33963ef95d0b14ed:0xd143c11bb83fdde5,False
5743,0x33964009381ef663:0xe135d5b451871d25,False
5744,0x339641d4b630cea9:0xe9d8329b003ef9cf,False
5745,0x3396420fdef22a9f:0x7f8529e1ade9877f,False
5746,0x33964279545cd6b9:0x4de9b6f50b553996,False
5747,0x33964d16f1fd52fb:0x86bd978533995ead,False
5748,0x33965020099d9671:0x27356e31a53fd020,False
5749,0x339651ddbf3464dd:0x63b97f7e65ae5047,False
5750,0x339652d99abe8d53:0xd91700529be07beb,False
5751,0x339653af937db881:0x32b2f559d7f23f59,False
5752,0x339655aca2f900db:0x553f606707251b8c,False
5753,0x3396564b41cc5e23:0xa6b7b5e9b0734854,False
5754,0x339656dd1e64d66f:0x7c727c72b9387c6e,False
5755,0x3396586ce075121d:0x7c0b779f2cc25817,False
5756,0x33965eea12cf976f:0x92afee12a1d47006,False
5757,0x3396611e6ff3e5cb:0x2ee84d32d4279035,False
5758,0x339666479405a393:0xf4e72bde87bda1bb,False
5759,0x339668e628e56a5d:0xe2cb1dc3ae704bb6,False
5760,0x3396711b9c32216b:0xa080c3d36f2963a7,False
5761,0x3396775ea9ab62d9:0x65dcd14425f56924,False
5762,0x339679abb5710af9:0x9f256495b31d8cf6,False
5763,0x33968b6151b311d3:0x97860235b4941636,False
5764,0x3396b2287d8e7b29:0xbacf250137ce092d,False
5765,0x3396b3161807c55d:0x2ff037290598aa95,False
5766,0x3396b3f851d36ad1:0x8c8a3607afc8bcaa,False
5767,0x3396c277c3ed0a33:0xc0ec56bf4122e8bc,False
5768,0x3396c63f4ab68e0d:0x13f9415d7a5bfd4b,False
5769,0x3396c8146d105d49:0xe67cbf1d029dc36d,False
5770,0x3396ca301375ac51:0x1fd7739cb482f627,False
5771,0x3396cb2c6e403abd:0x374da778ec99d073,False
5772,0x3396cdd9a8bede41:0xbf70dff044ba043a,False
5773,0x3396d158643e5b57:0xce3530d0684caeb4,False
5774,0x3396d41d4f84b707:0xf97d455d0a15ce9e,False
5775,0x3396d70457eab3ab:0x34495eb8b5016023,False
5776,0x3396da24407d9249:0xe281195ee6a333fa,False
5777,0x3396dad9399a297d:0xefa74246b7d6af5,False
5778,0x3396dfd1e10439f3:0x2ce69f82f7be2a3a,False
5779,0x3396e1aad4d443f1:0x6cbf249bf683bdbe,False
5780,0x3396e4da8d84289f:0xc4c76ed1df90680f,False
5781,0x3396ea771d603a41:0xd86e94479496141a,False
5782,0x3396eb72f067df35:0x671531e0ba5a7cf5,False
5783,0x3396ece2974786bf:0x233ff553030874c0,False
5784,0x3396eee4660f3151:0xcdf5241a4771a4a2,False
5785,0x3396f286eed2e61f:0x3ded82248ad9b436,False
5786,0x3396f5936411d34f:0x2fe8bbed54886af0,False
5787,0x3396f67b2e28026f:0xb45e11b4bc57aa31,False
5788,0x3396f79f47a8aadb:0x2c4be1dddb81922a,False
5789,0x3396f7f7346f2e3d:0x47b968034fa26d9e,False
5790,0x3396f895531aa6c9:0x626046e78d42b91a,False
5791,0x3396f9f8910609fb:0xd1a87001d7e6744d,False
5792,0x3396fbb1da334319:0x51f69699c0243f68,False
5793,0x3396fc8ac9f0220d:0xca6dcd5f0cc032ae,False
5794,0x3396fec5a357203b:0x65b4d7aa8dc1276f,False
5795,0x339700001fd7ca4b:0x48933424030540dd,False
5796,0x3397005fc6e4e2c5:0x4b387b2ddd4537de,False
5797,0x339703019286e87b:0x103e9bd52fbe9c29,False
5798,0x3397076060c579ab:0xbf3affe68dc7d1ef,False
5799,0x339712695cf73707:0x78634e9cf8b6f0d5,False
5800,0x33971c930080ed95:0xc726b0302c5b6b2d,False
5801,0x3397200bc3ddf895:0xc0a8e4f0f009a480,False
5802,0x339720999ede5c35:0x145c673249a515e1,False
5803,0x339721b39cf0e569:0x97ee26706ad17ab9,False
5804,0x339723fbcfc607d7:0xf0ad8a802ba44c00,False
5805,0x33972482e0d116a9:0xed8aca985f32fef6,False
5806,0x339726ce4e8090f9:0x4a4ab01aa85b719b,False
5807,0x339727b3bcd2e66f:0x5ed5abba5a630c30,False
5808,0x33972921652f4ccb:0x3ddca086bad37111,False
5809,0x33972af2721db7bb:0x49c59322ecbc2631,False
5810,0x3397327bc9df0d4f:0xba3e491eeb44fa30,False
5811,0x3397346e05bf5d69:0x8bc33d54fa3c6acb,False
5812,0x3397447b0dfe3f7d:0x7a8455b2d215f771,False
5813,0x33974969c6d5c971:0xcecb9e1dffb36951,False
5814,0x33977bda96b7f08b:0x7f0d57c43950943f,False
5815,0x33978b5c3bd69da7:0xae1c3c336d8ff4a7,False
5816,0x3397935fd15b9eb5:0x8688b93161d82f9e,False
5817,0x3397a0d525aafd5d:0x1e80e3d1014e3156,False
5818,0x3397a248a5715543:0x4b286890343782c3,False
5819,0x3397aaeb1352e971:0x3b43ecfbbeb1dc53,False
5820,0x3397ab895cc8c71b:0xc521d4b0ce1b63f8,False
5821,0x3397ab98153548f9:0x28337765f675085e,False
5822,0x3397ac22ac27a55f:0x4a8611643c5c0dd0,False
5823,0x3397ad3ae8885453:0x17bb836092b98114,False
5824,0x3397ada74b3cef7f:0x5302c1cb76d6b7b0,False
5825,0x3397afa422693581:0x981101434383975d,False
5826,0x3397b1b519841b5f:0x5e770e225042d1a,False
5827,0x3397b22100404a8f:0xb111fd5122538994,False
5828,0x3397b28adc9e7743:0xcf6fcb1452bab334,False
5829,0x3397b36bfe619b87:0xc8665951cb1288e5,False
5830,0x3397b3f2c352666b:0x9af8d2dfa797d58,False
5831,0x3397b46b6cd3306d:0x20251d8e63d1f17a,False
5832,0x3397b5b03f18bc2f:0x65d23b3b11399213,False
5833,0x3397b87f701edd6b:0xe1c1fe496d818869,False
5834,0x3397b9a2777a00f9:0x6d36c8f429a12fc6,False
5835,0x3397ba0942ef7375:0x4a9a32d9fe083d40,False
5836,0x3397bbd0422404fb:0xf369cca31a8be513,False
5837,0x3397bf0c8d8310c5:0x34dc8e5a7fbf80a3,False
5838,0x3397c0708287f0f3:0x4e76c66c0c8bac1d,False
5839,0x3397c1bf74c73363:0x196c28b90fc386b5,False
5840,0x3397c6d455a02f3f:0xb4a9dd1231794e12,False
5841,0x3397c71b30c82813:0xf5e02302ae65c580,False
5842,0x3397c7dc88f7b24f:0x4a592b2b4b34fd89,False
5843,0x3397c829f85e1571:0xe9ed7073390ef434,False
5844,0x3397c835c77b9b79:0xdc4947c8b9d237f8,False
5845,0x3397c89ab827dc07:0xcc609a1a7ca227d1,False
5846,0x3397c90264a0ed01:0x2b066ed57830cace,False
5847,0x3397c949f8efe26d:0x954cef4739256660,False
5848,0x3397ca03571ec38b:0x69d1d5751069c11f,False
5849,0x3397cd358110cca3:0x56e04bd8747014a4,False
5850,0x3397ce0835972b6f:0xff33295d281774b,False
5851,0x3397ce5df9175d09:0x2d041bbb0b2842e5,False
5852,0x3397cf4a54fe3001:0x2fae7af0a998d2ad,False
5853,0x3397d02cc7b1e345:0x51fdbee47cdaf013,False
5854,0x3397d0d6c63526c5:0xd6e9ae89984e851e,False
5855,0x3397d2407b04433f:0x779154cd6b3d2d4c,False
5856,0x3397d252b84f3c11:0x38b0f2e1f833e8df,False
5857,0x3397d2b7d088c2f1:0x7fae9c82b1598495,False
5858,0x3397d5b87c111e25:0xab8cb698f840321f,False
5859,0x3397d5fead78983f:0x1ef1f6de9b810218,False
5860,0x3397d62d43154f47:0x99eec5769bb55684,False
5861,0x3397d65be8392e2b:0xdadd291f12b09cb4,False
5862,0x3397d70cc905e489:0xdbb7938dd87f5563,False
5863,0x3397d8847ffc5237:0xeefaf6451f579b65,False
5864,0x3397d9b37741cb8b:0x6190465ce35ff477,False
5865,0x3397e1dfc9306681:0xba4fc810c553652e,False
5866,0x3397e20560af3791:0x33dfd36ba32967fc,False
5867,0x3397e300b16f4f79:0x529b7a8f797cdc12,False
5868,0x3397e36be6927ee9:0x1337416171459df4,False
5869,0x3397e6a3054ea493:0xb6485974fc14e6c,False
5870,0x3397e93c8543c67f:0xc3ddaed3ef5026a0,False
5871,0x3397ea9abb5e91bb:0xfa60400bd7d46b1b,False
5872,0x3397f19f42d6b35f:0xbafb4f6d050b0d61,False
5873,0x3397fce922a5b667:0x40044e29b83c2b27,False
5874,0x33980745ceb9df57:0x5006e19779479fa3,False
5875,0x339829ecc1fcd9fd:0x1ed3e8e1e4101dc,False
5876,0x33988737ff3d63e3:0x1906f52cac9fdccc,False
5877,0x33988eec3aa6abef:0xc1dd5f702188f67b,False
5878,0x339895973f7d44f7:0xaeefaa0b1cf14bce,False
5879,0x3398a4b87f362efb:0x37ebd322e90733e9,False
5880,0x3398a9def051379d:0xfcc2cd0128a51d87,False
5881,0x3398ae57889668c7:0xb348444a6a1fc08a,False
5882,0x3398afd4830c77e1:0xba875eb627975ba0,False
5883,0x3398b7e7b90348af:0xdc0efda459f1ba0f,False
5884,0x3398bf23457c4dbf:0xc8b382c29e732504,False
5885,0x339a77dada1d734d:0xaca04ef8cfc7f529,False
5886,0x339a825c2b871d53:0x75dcccf5b1edfb27,False
5887,0x339a9cd67edea6f3:0x2cdcb6f29ead7f43,False
5888,0x339aa11153ce9569:0x1ae7f1ff060167b1,False
5889,0x339aa904a380708f:0x2131998a936dea22,False
5890,0x339aaba2f83f292f:0x2eaa7ba370076e42,False
5891,0x339aad0d3a47183f:0x20c3c55247befdd3,False
